,article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,label,path
258,571885001,571885,Barbara skirt,275,Skirt,Garment Lower body,1010024,Chambray,72,Blue,7,Medium,2,Blue,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Skirt in washed cotton twill with an adjustable elasticated waist, zip fly and press-stud, front pockets and a seam with a flounce at the hem.",skirt,skirt/0571885001.jpg
259,572187001,572187,Drew PU,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short imitation leather skirt with a visible zip at the back. Unlined.,skirt,skirt/0572187001.jpg
260,573449005,573449,Martina Party Skirt,275,Skirt,Garment Lower body,1010009,Glittering/Metallic,11,Off White,1,Dusty Light,9,White,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Gently flared tulle skirt with a gathered, elasticated waist. Lined.",skirt,skirt/0573449005.jpg
261,574676001,574676,Not your honey skirt,275,Skirt,Garment Lower body,1010018,Treatment,9,Black,4,Dark,5,Black,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Short, flared skirt with a patent finish in a wraparound style with an asymmetric flounce at the front and raw edges. Concealed zip in one side. Unlined.",skirt,skirt/0574676001.jpg
262,575974001,575974,Essential Milton,275,Skirt,Garment Lower body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Knee-length skirt in a stretch weave with a subtle herringbone pattern. Concealed zip and a slit at the back. Lined.,skirt,skirt/0575974001.jpg
263,576414001,576414,ALLY PINNAFORE,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Dungaree dress in cotton twill with adjustable straps with metal fasteners, buttons down the front and at the sides and front pockets.",skirt,skirt/0576414001.jpg
264,576414003,576414,ALLY PINNAFORE,275,Skirt,Garment Lower body,1010001,All over pattern,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Dungaree dress in cotton twill with adjustable straps with metal fasteners, buttons down the front and at the sides and front pockets.",skirt,skirt/0576414003.jpg
265,576416001,576416,ERIN LACE UP,275,Skirt,Garment Lower body,1010007,Embroidery,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short imitation suede skirt with an embroidered motif on the front, decorative lacing at the sides and concealed zip at the back. Lined.",skirt,skirt/0576416001.jpg
266,576417001,576417,BILLIE SKIRT,275,Skirt,Garment Lower body,1010004,Check,11,Off White,1,Dusty Light,9,White,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, pleated skirt in woven fabric with a concealed hook-and-eye fastener and a zip in the side. Unlined.",skirt,skirt/0576417001.jpg
267,576672001,576672,Anna fine tulle skirt,275,Skirt,Garment Lower body,1010007,Embroidery,81,Light Turquoise,1,Dusty Light,7,Turquoise,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,Tulle skirt with appliqués and a glittery elastic waistband. Lined.,skirt,skirt/0576672001.jpg
268,576991001,576991,Night Denim Skirt,275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short, 5-pocket skirt in washed stretch denim with studs at the sides, a zip fly and button, and raw-edge hem.",skirt,skirt/0576991001.jpg
269,577588002,577588,Jane Anglais Skirt,275,Skirt,Garment Lower body,1010007,Embroidery,71,Light Blue,3,Light,2,Blue,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,Skirt in woven fabric with broderie anglaise and smocking at the waist. Lined.,skirt,skirt/0577588002.jpg
270,578182001,578182,Spets,275,Skirt,Garment Lower body,1010021,Lace,19,Greenish Khaki,4,Dark,20,Khaki green,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Knee-length lace skirt with transparent lower sections and a zip in the side. Lined at the top.,skirt,skirt/0578182001.jpg
271,578545001,578545,BRANDY RHINE STONE SKIRT,275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short 5-pocket skirt in stretch denim with hard-worn details, a zip fly and button, and plastic beads and studs all over the front.",skirt,skirt/0578545001.jpg
272,578545003,578545,BRANDY RHINE STONE SKIRT,275,Skirt,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short 5-pocket skirt in stretch denim with hard-worn details, a zip fly and button, and plastic beads and studs all over the front.",skirt,skirt/0578545003.jpg
273,579421001,579421,PE Judy skirt,275,Skirt,Garment Lower body,1010016,Solid,43,Dark Red,7,Medium,18,Red,3080,Take Care External,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,"Calf-length, bell-shaped skirt in airy viscose jersey with gathers at the top and a concealed zip in one side.",skirt,skirt/0579421001.jpg
274,579837001,579837,Denim skirt,275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Short 5-pocket skirt in washed denim with a zip fly and button and raw-edge, frayed hem.",skirt,skirt/0579837001.jpg
275,579837002,579837,Denim skirt,275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Short 5-pocket skirt in washed denim with a zip fly and button and raw-edge, frayed hem.",skirt,skirt/0579837002.jpg
276,579847001,579847,Barton skirt AOP,275,Skirt,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Short, pleated skirt in an airy weave with an elasticated waist. Lined.",skirt,skirt/0579847001.jpg
277,579847002,579847,Barton skirt AOP,275,Skirt,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Short, pleated skirt in an airy weave with an elasticated waist. Lined.",skirt,skirt/0579847002.jpg
278,579849001,579849,Polly EMB skirt,275,Skirt,Garment Lower body,1010007,Embroidery,9,Black,4,Dark,5,Black,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,Short skirt in stretch twill with embroidery on the front and a concealed zip in the side. Unlined.,skirt,skirt/0579849001.jpg
279,580145001,580145,W Evy,275,Skirt,Garment Lower body,1010007,Embroidery,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Short skirt in imitation leather with an embroidered motif on the front, visible zip at the back and raw-edge hem. Lined.",skirt,skirt/0580145001.jpg
280,580241001,580241,W Twiggy,275,Skirt,Garment Lower body,1010004,Check,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short skirt in a textured weave containing glittery threads with a concealed zip in the side and two flounces to the hem with frayed edges. Lined.,skirt,skirt/0580241001.jpg
281,580303001,580303,Manson velvet skirt,275,Skirt,Garment Lower body,1010016,Solid,53,Dark Pink,5,Bright,4,Pink,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,Velvet skater skirt with velvet-covered elastication at the waist.,skirt,skirt/0580303001.jpg
282,580343002,580343,Polly skirt,275,Skirt,Garment Lower body,1010016,Solid,72,Blue,2,Medium Dusty,2,Blue,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Short, imitation suede skirt with a concealed zip in the side and a laser-cut, hole-patterned, scalloped hem. Lined.",skirt,skirt/0580343002.jpg
283,580352001,580352,Tai skirt,275,Skirt,Garment Lower body,1010007,Embroidery,9,Black,4,Dark,5,Black,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Short skirt in glossy twill with concealed elastication at the waist and a seam at the hem with a wide, embroidered flounce.",skirt,skirt/0580352001.jpg
284,580391001,580391,Cher Skirt,275,Skirt,Garment Lower body,1010016,Solid,43,Dark Red,7,Medium,18,Red,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short skirt in imitation patent leather with a tab and press-studs at the top and a visible zip at the front. Lined.,skirt,skirt/0580391001.jpg
285,581051001,581051,W Sylvia,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Short balloon-shaped skirt in a rustling weave with a drawstring at the waist and a rounded, elasticated hem. Jersey lining.",skirt,skirt/0581051001.jpg
286,581051002,581051,W Sylvia,275,Skirt,Garment Lower body,1010016,Solid,42,Red,5,Bright,18,Red,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Short balloon-shaped skirt in a rustling weave with a drawstring at the waist and a rounded, elasticated hem. Jersey lining.",skirt,skirt/0581051002.jpg
287,584330001,584330,Carrie VALENTINE Plis Skirt,275,Skirt,Garment Lower body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Short, pleated skirt in an airy weave with an elasticated waist. Lined.",skirt,skirt/0584330001.jpg
288,584331001,584331,Anja VALENTINE Tulle skirt,275,Skirt,Garment Lower body,1010002,Application/3D,52,Pink,7,Medium,4,Pink,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,Tulle skirt with appliqués and a glittery elastic waistband. Lined.,skirt,skirt/0584331001.jpg
289,584678002,584678,RYAN PINAFORE DENIM,275,Skirt,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short dungaree dress in washed denim with adjustable straps with a metal fastener at the front. Chest pocket, front and back pockets, buttons at the sides, fake fly and raw-edge, frayed hems.",skirt,skirt/0584678002.jpg
290,584987001,584987,W Cassy,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short skirt in imitation patent leather with a visible zip at the back. Soft brushed inside.,skirt,skirt/0584987001.jpg
291,584987003,584987,W Cassy,275,Skirt,Garment Lower body,1010016,Solid,42,Red,7,Medium,18,Red,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short skirt in imitation patent leather with a visible zip at the back. Soft brushed inside.,skirt,skirt/0584987003.jpg
292,585126001,585126,Skirt Long Reworked,275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket, calf-length skirt in washed denim with worn details and a button fly. Open at the front.",skirt,skirt/0585126001.jpg
293,585255001,585255,Carrie plisse,275,Skirt,Garment Lower body,1010001,All over pattern,10,White,3,Light,9,White,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Short, pleated skirt in an airy weave with an elasticated waist. Lined.",skirt,skirt/0585255001.jpg
294,585633001,585633,Mia jrs skirt,275,Skirt,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short skirt in soft, patterned jersey with concealed elastication at the waist and a seam and flounce at the hem. Unlined.",skirt,skirt/0585633001.jpg
295,585657002,585657,Palmer skirt,275,Skirt,Garment Lower body,1010022,Jacquard,73,Dark Blue,4,Dark,2,Blue,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short skirt in patterned cotton twill with decorative lacing at the front and a concealed zip in one side. Lined.,skirt,skirt/0585657002.jpg
296,585662001,585662,Rosie Skirt,275,Skirt,Garment Lower body,1010021,Lace,73,Dark Blue,4,Dark,2,Blue,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,Flared calf-length skirt in lace with a concealed zip at the back. Lined.,skirt,skirt/0585662001.jpg
297,585928001,585928,LIZ DENIM,275,Skirt,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short 5-pocket skirt in washed stretch denim with a zip fly and button, short slits in the sides and a raw-edge, frayed hem. Slightly longer at the back.",skirt,skirt/0585928001.jpg
298,585929001,585929,FRANKIE TENNIS,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, pleated skirt in a textured weave with a concealed zip in one side and grosgrain trim at the hem. Unlined.",skirt,skirt/0585929001.jpg
299,585929003,585929,FRANKIE TENNIS,275,Skirt,Garment Lower body,1010016,Solid,10,White,3,Light,9,White,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, pleated skirt in a textured weave with a concealed zip in one side and grosgrain trim at the hem. Unlined.",skirt,skirt/0585929003.jpg
