,article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,label,path
222,611635003,611635,Sylvia Cross Bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shoulder bag in imitation leather with a zip at the top, detachable shoulder strap with a carabiner hook at each end and an outer compartment with a press-stud. Lined.",bag,bag/0611635003.jpg
223,612914001,612914,AK Boujee bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4030,AK Other,D,Divided,2,Divided,70,Divided Asia keys,1023,Special Offers,Lightly padded waist bag in woven fabric with a concealed zip at the front and an adjustable waistband that can be both tied and fastened with a plastic fastener. Lined. Size 4.5x14x30 cm.,bag,bag/0612914001.jpg
224,615181001,615181,Buster bum bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Waist bag in woven fabric with a two-way zip at the front, an outer compartment with a zip at the back, and two inner compartments. Adjustable waist strap with plastic fasteners. Lined. Size 5x15.5x26.5 cm.",bag,bag/0615181001.jpg
225,615181002,615181,Buster bum bag,66,Bag,Accessories,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Waist bag in woven fabric with a two-way zip at the front, an outer compartment with a zip at the back, and two inner compartments. Adjustable waist strap with plastic fasteners. Lined. Size 5x15.5x26.5 cm.",bag,bag/0615181002.jpg
226,615372003,615372,Santorini Cross Bag,66,Bag,Accessories,1010016,Solid,52,Pink,5,Bright,4,Pink,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small shoulder bag in grained imitation leather with a metal buckle on the flap, an inner pocket and a metal chain shoulder strap. Size 4x15x17 cm.",bag,bag/0615372003.jpg
227,615372004,615372,Santorini Cross Bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small shoulder bag in grained imitation leather with a metal buckle on the flap, an inner pocket and a metal chain shoulder strap. Size 4x15x17 cm.",bag,bag/0615372004.jpg
228,615372005,615372,Santorini Cross Bag,66,Bag,Accessories,1010011,Metallic,3,Silver,3,Light,15,Metal,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small shoulder bag in grained imitation leather with a metal buckle on the flap, an inner pocket and a metal chain shoulder strap. Size 4x15x17 cm.",bag,bag/0615372005.jpg
229,615372008,615372,Santorini Cross Bag,66,Bag,Accessories,1010016,Solid,10,White,3,Light,9,White,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small shoulder bag in grained imitation leather with a metal buckle on the flap, an inner pocket and a metal chain shoulder strap. Size 4x15x17 cm.",bag,bag/0615372008.jpg
230,615372009,615372,Santorini Cross Bag,66,Bag,Accessories,1010016,Solid,42,Red,5,Bright,18,Red,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small shoulder bag in grained imitation leather with a metal buckle on the flap, an inner pocket and a metal chain shoulder strap. Size 4x15x17 cm.",bag,bag/0615372009.jpg
231,616869002,616869,Paloma straw shopper,66,Bag,Accessories,1010001,All over pattern,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Round bag in braided paper straw with two imitation leather handles and a tab with a magnetic fastener at the top. Lined. Size approx. 8x40x40 cm.,bag,bag/0616869002.jpg
232,616966001,616966,JULIE bag SPEED,66,Bag,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Shoulder bag in grained imitation leather with a sequined appliqué, flap with a hook and loop fastening, and a narrow shoulder strap. Satin lining. Size 4.5x11x13 cm.",bag,bag/0616966001.jpg
233,616966002,616966,JULIE bag SPEED,66,Bag,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Shoulder bag in grained imitation leather with a sequined appliqué, flap with a hook and loop fastening, and a narrow shoulder strap. Satin lining. Size 4.5x11x13 cm.",bag,bag/0616966002.jpg
234,616970001,616970,CAT shoulder bag SPEED,66,Bag,Accessories,1010009,Glittering/Metallic,6,Light Grey,1,Dusty Light,12,Grey,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Small shoulder bag in glittery imitation leather with embroidery on the front, appliqués at the top and a faux fur pendant at the side. Zip at the top and a narrow shoulder strap with a press-stud on one end. Lined. Size approx. 3.5x10.5x15 cm.",bag,bag/0616970001.jpg
235,617053001,617053,BETSY bag SPEED,66,Bag,Accessories,1010014,Placement print,51,Light Pink,1,Dusty Light,4,Pink,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Handbag in imitation leather with embroidery and appliqués on the front, two handles and a zip with a faux fur pompom at the top. Lined. Size 10.5x15x21 cm.",bag,bag/0617053001.jpg
236,617057001,617057,TINY COIN purse SPEED,66,Bag,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Small shoulder bag in shimmering metallic imitation leather with glittery appliqués at the top. Flap with embroidery, a small knob and concealed hook and loop fastening. Fabric shoulder strap with a button at one side. Lined. Size 3x7.5x10.5 cm.",bag,bag/0617057001.jpg
237,617058001,617058,WILMA heart bag,66,Bag,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Small heart-shaped shoulder bag in faux fur with a zip at the top and a narrow grosgrain shoulder strap with a press-stud at one side. Lined. Size approx. 14x15 cm.,bag,bag/0617058001.jpg
238,617065002,617065,KATHY Fringe bag SPEED,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4322,Young Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Shoulder bag in soft, grained imitation leather with rows of fringing, a zip at the top and a narrow, braided shoulder strap. Lined. Size 15x18 cm.",bag,bag/0617065002.jpg
239,617065003,617065,KATHY Fringe bag SPEED,66,Bag,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4322,Young Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Shoulder bag in soft, grained imitation leather with rows of fringing, a zip at the top and a narrow, braided shoulder strap. Lined. Size 15x18 cm.",bag,bag/0617065003.jpg
240,617065004,617065,KATHY Fringe bag SPEED,66,Bag,Accessories,1010011,Metallic,31,Light Orange,1,Dusty Light,3,Orange,4322,Young Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Shoulder bag in soft, grained imitation leather with rows of fringing, a zip at the top and a narrow, braided shoulder strap. Lined. Size 15x18 cm.",bag,bag/0617065004.jpg
241,617117001,617117,FAYE bag SPEED,66,Bag,Accessories,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,4322,Young Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Small bag in glittery imitation leather with a narrow cord shoulder strap with a press-stud at one end. Flap with a hook and loop fastening and heart-shaped pendant at the side. Lined. Size approx. 5x8.5x13.5 cm.,bag,bag/0617117001.jpg
242,617118001,617118,BAG P.2  SPEED,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4322,Young Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Handbag in soft, grained imitation leather with rows of fringing on the front, a handle, zip at the top and narrow shoulder strap. Lined. Size approx. 8.5x28x32 cm.",bag,bag/0617118001.jpg
243,617127001,617127,STAR bag,66,Bag,Accessories,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,4322,Young Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Star-shaped shoulder bag in glittery imitation leather with a zip at the top and a narrow shoulder strap with a press-stud at one end. Lined. Size approx. 17x17 cm.,bag,bag/0617127001.jpg
244,617754001,617754,Pansy cross bag,66,Bag,Accessories,1010007,Embroidery,12,Light Beige,1,Dusty Light,11,Beige,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small imitation leather shoulder bag with a detachable shoulder strap, flap with appliqués and a metal fastener, and three compartments. Lined. Size 7x13.5x19 cm.",bag,bag/0617754001.jpg
245,618790001,618790,Chip Clutch,66,Bag,Accessories,1010017,Stripe,10,White,3,Light,9,White,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Canvas clutch bag with a flap, metal fastener and magnetic catch, a thin metal chain shoulder strap and small compartment inside. Size 26x19 cm.",bag,bag/0618790001.jpg
246,619293001,619293,BUTTERFLY bag,66,Bag,Accessories,1010007,Embroidery,51,Light Pink,1,Dusty Light,4,Pink,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Small shoulder bag in grained imitation leather with embroidery and sequins on the flap, a concealed hook and loop fastener and a shoulder strap with a button at one side. Lined. Size 3.5x12x12.5 cm.",bag,bag/0619293001.jpg
247,619318001,619318,BOXY bag,66,Bag,Accessories,1010001,All over pattern,10,White,3,Light,9,White,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Handbag in imitation patent leather with a print motif. Zip and glittery handles at the top and a decorative imitation leather pendant on one handle. Lined. Size 10x14x19 cm.,bag,bag/0619318001.jpg
248,619406001,619406,Mademoiselle hobo,66,Bag,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Hobo bag in grained imitation leather with a handle and drawstring at the top, and a detachable, adjustable shoulder strap. Unlined. Size 16x30x30 cm.",bag,bag/0619406001.jpg
249,619440002,619440,Petra tote bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Imitation leather handbag with decorative metal details, two detachable handles and a detachable shoulder strap. One large compartment with two inner compartments. Unlined. Size 13x23x32 cm.",bag,bag/0619440002.jpg
250,620158001,620158,LICENSE shaped sh bag,66,Bag,Accessories,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Small, glittery shoulder bag in the shape of a star with a print motif on one side, zip at the top and a narrow, detachable shoulder strap in imitation leather. Lined. Size approx. 4x17x17 cm.",bag,bag/0620158001.jpg
251,621073001,621073,TC LAUNDRY MESH BAG 2-PACK,66,Bag,Accessories,1010016,Solid,10,White,3,Light,9,White,4920,Take care,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,Use these protective laundry bags when you wash your favourite things in the washing machine. They will last longer! 2-pack. Size 40x50 cm.,bag,bag/0621073001.jpg
252,621888003,621888,KATJA mesh bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,Mesh sports bag with two handles. Size 15x40x43 cm.,bag,bag/0621888003.jpg
253,622097001,622097,Valter Rubber Weekend,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Weekend bag in rubber with nylon details. Two handles and a zip at the top, a detachable, adjustable shoulder strap, one outer compartment and one inner compartment, both with a zip. Studs on the base. Lined. Size approx. 20x26x43 cm.",bag,bag/0622097001.jpg
254,625472001,625472,BACKPACK OWN,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4222,Young Boy Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Backpack in woven fabric with a handle and adjustable, padded shoulder straps. Zip at the top, a zipped outer compartment, two mesh side compartments and a padded back plate. Lined. Size 12.5x35x42 cm.",bag,bag/0625472001.jpg
255,626199001,626199,Bain rubber bum bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Waist bag in imitation leather with a concealed zip at the front, an outer compartment with a concealed zip at the back and two inner compartments. Lined. Adjustable strap with a plastic fastener. Metal carabiner hook on one of the zips. Size 6x17x30 cm.",bag,bag/0626199001.jpg
256,626199003,626199,Bain rubber bum bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Waist bag in imitation leather with a concealed zip at the front, an outer compartment with a concealed zip at the back and two inner compartments. Lined. Adjustable strap with a plastic fastener. Metal carabiner hook on one of the zips. Size 6x17x30 cm.",bag,bag/0626199003.jpg
257,630299001,630299,Geraldine,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Hobo bag in soft, grained imitation leather with a handle and zip at the top and two inner compartments, one with a zip. Lined. Size 15x28x36 cm.",bag,bag/0630299001.jpg
258,630299002,630299,Geraldine,66,Bag,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Hobo bag in soft, grained imitation leather with a handle and zip at the top and two inner compartments, one with a zip. Lined. Size 15x28x36 cm.",bag,bag/0630299002.jpg
259,630451001,630451,FANCY BACKPACK P.2 SPEED,66,Bag,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Backpack in imitation leather with a shimmering metallic finish and print motif on the front. Two-way zip with a faux fur pendant and a handle at the top. Adjustable, lightly padded shoulder straps and a zipped outer compartment. Size approx. 11x24x33 cm.",bag,bag/0630451001.jpg
260,630812001,630812,BACKPACK OWN,66,Bag,Accessories,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,4212,Kids Boy Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Backpack in woven fabric and imitation leather with an appliqué on the front and padded back plate. Handle and zip at the top, adjustable, padded shoulder straps and a zipped outer compartment. Unlined. Size 25x35 cm.",bag,bag/0630812001.jpg
261,633017001,633017,Keep It tote,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Soft handbag in grained imitation leather with two handles and a zip at the top and an adjustable, detachable shoulder strap with carabiner hooks at both ends. Two inner compartments, one with a zip. Lined. Size 13x25x29 cm.",bag,bag/0633017001.jpg
262,633017002,633017,Keep It tote,66,Bag,Accessories,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Soft handbag in grained imitation leather with two handles and a zip at the top and an adjustable, detachable shoulder strap with carabiner hooks at both ends. Two inner compartments, one with a zip. Lined. Size 13x25x29 cm.",bag,bag/0633017002.jpg
263,633017004,633017,Keep It tote,66,Bag,Accessories,1010016,Solid,32,Orange,2,Medium Dusty,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Soft handbag in grained imitation leather with two handles and a zip at the top and an adjustable, detachable shoulder strap with carabiner hooks at both ends. Two inner compartments, one with a zip. Lined. Size 13x25x29 cm.",bag,bag/0633017004.jpg
264,633025001,633025,Celeste shopper,66,Bag,Accessories,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Large nylon shopper with handles in imitation leather with decorative metal studs, a zip at the top and one inner compartment. Lined. Size 19.5x33x36 cm.",bag,bag/0633025001.jpg
265,633025002,633025,Celeste shopper,66,Bag,Accessories,1010016,Solid,22,Yellow,2,Medium Dusty,8,Yellow,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Large nylon shopper with handles in imitation leather with decorative metal studs, a zip at the top and one inner compartment. Lined. Size 19.5x33x36 cm.",bag,bag/0633025002.jpg
266,633042001,633042,OL Weekendbag/Sherry,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Weekend bag in nylon with two imitation leather handles and a zip and drawstring at the top. One zipped inner compartment. Lined. Size 20x35x45 cm.,bag,bag/0633042001.jpg
267,633042002,633042,OL Weekendbag/Sherry,66,Bag,Accessories,1010016,Solid,81,Light Turquoise,1,Dusty Light,7,Turquoise,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Weekend bag in nylon with two imitation leather handles and a zip and drawstring at the top. One zipped inner compartment. Lined. Size 20x35x45 cm.,bag,bag/0633042002.jpg
268,633150001,633150,Alexa small bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small shoulder bag in grained imitation leather with a zip at the top and narrow adjustable shoulder strap with carabiner hooks at each end. One outer compartment with an imitation suede flap and magnetic fastener. Lined. Size 18x23 cm.,bag,bag/0633150001.jpg
269,633150002,633150,Alexa small bag,66,Bag,Accessories,1010016,Solid,8,Dark Grey,2,Medium Dusty,12,Grey,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small shoulder bag in grained imitation leather with a zip at the top and narrow adjustable shoulder strap with carabiner hooks at each end. One outer compartment with an imitation suede flap and magnetic fastener. Lined. Size 18x23 cm.,bag,bag/0633150002.jpg
270,633150004,633150,Alexa small bag,66,Bag,Accessories,1010016,Solid,93,Dark Green,4,Dark,19,Green,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small shoulder bag in grained imitation leather with a zip at the top and narrow adjustable shoulder strap with carabiner hooks at each end. One outer compartment with an imitation suede flap and magnetic fastener. Lined. Size 18x23 cm.,bag,bag/0633150004.jpg
271,633150007,633150,Alexa small bag,66,Bag,Accessories,1010020,Contrast,17,Yellowish Brown,2,Medium Dusty,13,Brown,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small shoulder bag in grained imitation leather with a zip at the top and narrow adjustable shoulder strap with carabiner hooks at each end. One outer compartment with an imitation suede flap and magnetic fastener. Lined. Size 18x23 cm.,bag,bag/0633150007.jpg
272,633150009,633150,Alexa small bag,66,Bag,Accessories,1010016,Solid,92,Green,5,Bright,19,Green,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small shoulder bag in grained imitation leather with a zip at the top and narrow adjustable shoulder strap with carabiner hooks at each end. One outer compartment with an imitation suede flap and magnetic fastener. Lined. Size 18x23 cm.,bag,bag/0633150009.jpg
273,633150010,633150,Alexa small bag,66,Bag,Accessories,1010001,All over pattern,71,Light Blue,1,Dusty Light,2,Blue,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small shoulder bag in grained imitation leather with a zip at the top and narrow adjustable shoulder strap with carabiner hooks at each end. One outer compartment with an imitation suede flap and magnetic fastener. Lined. Size 18x23 cm.,bag,bag/0633150010.jpg
274,633152001,633152,Selena shopper (1),66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in grained imitation leather with imitation suede inside and two handles at the top. Unlined. Size 16x28x38 cm.,bag,bag/0633152001.jpg
275,633152002,633152,Selena shopper (1),66,Bag,Accessories,1010016,Solid,23,Dark Yellow,2,Medium Dusty,13,Brown,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in grained imitation leather with imitation suede inside and two handles at the top. Unlined. Size 16x28x38 cm.,bag,bag/0633152002.jpg
276,633152003,633152,Selena shopper (1),66,Bag,Accessories,1010016,Solid,6,Light Grey,2,Medium Dusty,12,Grey,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in grained imitation leather with imitation suede inside and two handles at the top. Unlined. Size 16x28x38 cm.,bag,bag/0633152003.jpg
277,633152005,633152,Selena shopper (1),66,Bag,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in grained imitation leather with imitation suede inside and two handles at the top. Unlined. Size 16x28x38 cm.,bag,bag/0633152005.jpg
278,633152006,633152,Selena shopper (1),66,Bag,Accessories,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in grained imitation leather with imitation suede inside and two handles at the top. Unlined. Size 16x28x38 cm.,bag,bag/0633152006.jpg
279,633152007,633152,Selena shopper (1),66,Bag,Accessories,1010016,Solid,22,Yellow,7,Medium,8,Yellow,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in grained imitation leather with imitation suede inside and two handles at the top. Unlined. Size 16x28x38 cm.,bag,bag/0633152007.jpg
280,633152010,633152,Selena shopper (1),66,Bag,Accessories,1010001,All over pattern,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in grained imitation leather with imitation suede inside and two handles at the top. Unlined. Size 16x28x38 cm.,bag,bag/0633152010.jpg
281,633152011,633152,Selena shopper (1),66,Bag,Accessories,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in grained imitation leather with imitation suede inside and two handles at the top. Unlined. Size 16x28x38 cm.,bag,bag/0633152011.jpg
282,633152013,633152,Selena shopper (1),66,Bag,Accessories,1010016,Solid,23,Dark Yellow,2,Medium Dusty,13,Brown,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in grained imitation leather with imitation suede inside and two handles at the top. Unlined. Size 16x28x38 cm.,bag,bag/0633152013.jpg
283,633152019,633152,Selena shopper (1),66,Bag,Accessories,1010016,Solid,53,Dark Pink,2,Medium Dusty,4,Pink,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in grained imitation leather with imitation suede inside and two handles at the top. Unlined. Size 16x28x38 cm.,bag,bag/0633152019.jpg
284,633152021,633152,Selena shopper (1),66,Bag,Accessories,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in grained imitation leather with imitation suede inside and two handles at the top. Unlined. Size 16x28x38 cm.,bag,bag/0633152021.jpg
285,633152025,633152,Selena shopper (1),66,Bag,Accessories,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in grained imitation leather with imitation suede inside and two handles at the top. Unlined. Size 16x28x38 cm.,bag,bag/0633152025.jpg
286,633152027,633152,Selena shopper (1),66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in grained imitation leather with imitation suede inside and two handles at the top. Unlined. Size 16x28x38 cm.,bag,bag/0633152027.jpg
287,633152029,633152,Selena shopper (1),66,Bag,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in grained imitation leather with imitation suede inside and two handles at the top. Unlined. Size 16x28x38 cm.,bag,bag/0633152029.jpg
288,633153001,633153,Betty smallbag,66,Bag,Accessories,1010005,Colour blocking,17,Yellowish Brown,2,Medium Dusty,13,Brown,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Small bag in imitation suede and imitation leather with a narrow, adjustable shoulder strap and zip at the top. Lined. Size approx. 18.5x23.5 cm.",bag,bag/0633153001.jpg
289,633153004,633153,Betty smallbag,66,Bag,Accessories,1010016,Solid,42,Red,5,Bright,18,Red,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Small bag in imitation suede and imitation leather with a narrow, adjustable shoulder strap and zip at the top. Lined. Size approx. 18.5x23.5 cm.",bag,bag/0633153004.jpg
290,633531001,633531,ALICE Sport Bag,66,Bag,Accessories,1010014,Placement print,51,Light Pink,1,Dusty Light,4,Pink,4322,Young Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Cylindrical sports bag in woven fabric with a text print. Adjustable shoulder strap with a metal carabiner hook at one end, two handles and a zip at the top. Two mesh compartments on one short side and a zipped outer compartment. Lined. Size 25x40 cm.",bag,bag/0633531001.jpg
291,633531002,633531,ALICE Sport Bag,66,Bag,Accessories,1010014,Placement print,9,Black,4,Dark,5,Black,4322,Young Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Cylindrical sports bag in woven fabric with a text print. Adjustable shoulder strap with a metal carabiner hook at one end, two handles and a zip at the top. Two mesh compartments on one short side and a zipped outer compartment. Lined. Size 25x40 cm.",bag,bag/0633531002.jpg
292,633930001,633930,BOO phone bag,66,Bag,Accessories,1010016,Solid,53,Dark Pink,4,Dark,4,Pink,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,"Narrow waist bag designed for running with a small but stretchy zipped compartment, an adjustable elastic strap with a plastic fastener, and reflective details. Compartment dimensions when empty 5x19.5 cm, when stretched approx. 9x19.5 cm.",bag,bag/0633930001.jpg
293,633930002,633930,BOO phone bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,"Narrow waist bag designed for running with a small but stretchy zipped compartment, an adjustable elastic strap with a plastic fastener, and reflective details. Compartment dimensions when empty 5x19.5 cm, when stretched approx. 9x19.5 cm.",bag,bag/0633930002.jpg
294,633932001,633932,SAFFRON TOTE bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,Sports bag in fast-drying functional fabric and mesh with two handles at the top and a zipped inner compartment. Lined. Size 40x40x15 cm.,bag,bag/0633932001.jpg
